session_id,user_id,session_date,session_timestamp,entry_page,exit_page,pages_viewed,session_duration_seconds,avg_time_per_page,is_bounce,application_submitted
4e308230_S03,4e308230,2024-04-01,2024-04-01 00:00:00,homepage,profile_creation,6,939,156,False,True
56b85812_S01,56b85812,2024-03-07,2024-03-07 00:00:00,dashboard,profile_creation,5,1386,277,False,False
56b85812_S02,56b85812,2024-03-13,2024-03-13 00:00:00,homepage,application_form,7,1884,269,False,False
56b85812_S03,56b85812,2024-03-18,2024-03-18 00:00:00,internship_details,application_form,9,1223,135,False,True
c872b221_S01,c872b221,2024-02-02,2024-02-02 00:00:00,company_profiles,application_form,5,973,194,False,False
a89766d6_S01,a89766d6,2024-03-16,2024-03-16 00:00:00,company_profiles,profile_creation,7,1460,208,False,False
a89766d6_S02,a89766d6,2024-03-17,2024-03-17 00:00:00,search_results,internship_listings,3,219,73,False,False
a89766d6_S03,a89766d6,2024-03-20,2024-03-20 00:00:00,homepage,company_profiles,6,562,93,False,False
a89766d6_S04,a89766d6,2024-03-28,2024-03-28 00:00:00,search_results,internship_details,2,100,50,False,False
a89766d6_S05,a89766d6,2024-04-05,2024-04-05 00:00:00,internship_listings,internship_details,5,445,89,False,True
eace80ef_S01,eace80ef,2024-02-09,2024-02-09 00:00:00,search_results,company_profiles,3,254,84,False,False
eace80ef_S02,eace80ef,2024-02-15,2024-02-15 00:00:00,company_profiles,company_profiles,3,237,79,False,False
eace80ef_S03,eace80ef,2024-02-23,2024-02-23 00:00:00,faq_support,internship_listings,4,461,115,False,False
05a96e6d_S01,05a96e6d,2024-01-20,2024-01-20 00:00:00,internship_details,resume_upload,10,2845,284,False,False
05a96e6d_S02,05a96e6d,2024-01-21,2024-01-21 00:00:00,internship_details,application_form,8,1371,171,False,True
22639955_S01,22639955,2024-02-02,2024-02-02 00:00:00,dashboard,dashboard,12,3511,292,False,False
22639955_S02,22639955,2024-02-05,2024-02-05 00:00:00,internship_details,internship_details,9,1616,179,False,False
22639955_S03,22639955,2024-02-10,2024-02-10 00:00:00,search_results,internship_listings,16,1710,106,False,False
22639955_S04,22639955,2024-02-13,2024-02-13 00:00:00,internship_details,application_form,7,722,103,False,True
36dcc501_S01,36dcc501,2024-03-10,2024-03-10 00:00:00,company_profiles,dashboard,4,669,167,False,False
b7ba717e_S01,b7ba717e,2024-03-29,2024-03-29 00:00:00,homepage,application_form,17,3548,208,False,False
b7ba717e_S02,b7ba717e,2024-04-06,2024-04-06 00:00:00,internship_details,resume_upload,21,3661,174,False,False
b7ba717e_S03,b7ba717e,2024-04-07,2024-04-07 00:00:00,resume_upload,resume_upload,7,1853,264,False,False
b7ba717e_S04,b7ba717e,2024-04-08,2024-04-08 00:00:00,homepage,application_form,14,2748,196,False,False
b7ba717e_S05,b7ba717e,2024-04-13,2024-04-13 00:00:00,internship_listings,profile_creation,15,2356,157,False,False
b7ba717e_S06,b7ba717e,2024-04-18,2024-04-18 00:00:00,homepage,dashboard,14,1866,133,False,False
b7ba717e_S07,b7ba717e,2024-04-22,2024-04-22 00:00:00,internship_details,resume_upload,11,1235,112,False,False
b7ba717e_S08,b7ba717e,2024-04-27,2024-04-27 00:00:00,faq_support,application_form,12,3386,282,False,False
b7ba717e_S09,b7ba717e,2024-04-29,2024-04-29 00:00:00,blog_career_tips,profile_creation,15,4323,288,False,True
404a6905_S01,404a6905,2024-02-17,2024-02-17 00:00:00,search_results,resume_upload,5,1012,202,False,False
404a6905_S02,404a6905,2024-02-24,2024-02-24 00:00:00,company_profiles,internship_listings,11,2349,213,False,False
404a6905_S03,404a6905,2024-02-26,2024-02-26 00:00:00,internship_listings,resume_upload,16,2422,151,False,False
404a6905_S04,404a6905,2024-03-01,2024-03-01 00:00:00,search_results,application_form,15,3410,227,False,False
404a6905_S05,404a6905,2024-03-09,2024-03-09 00:00:00,application_form,resume_upload,11,3501,318,False,True
0c83b6da_S01,0c83b6da,2024-03-17,2024-03-17 00:00:00,faq_support,dashboard,8,1267,158,False,False
0c83b6da_S02,0c83b6da,2024-03-19,2024-03-19 00:00:00,search_results,resume_upload,11,2093,190,False,True
dc148cd4_S01,dc148cd4,2024-04-01,2024-04-01 00:00:00,homepage,resume_upload,13,2309,177,False,False
dc148cd4_S02,dc148cd4,2024-04-03,2024-04-03 00:00:00,internship_listings,resume_upload,6,1043,173,False,False
dc148cd4_S03,dc148cd4,2024-04-11,2024-04-11 00:00:00,homepage,application_form,9,1164,129,False,False
dc148cd4_S04,dc148cd4,2024-04-18,2024-04-18 00:00:00,internship_listings,resume_upload,11,2856,259,False,True
ebfbdfc7_S01,ebfbdfc7,2024-03-13,2024-03-13 00:00:00,dashboard,internship_listings,14,2266,161,False,False
ebfbdfc7_S02,ebfbdfc7,2024-03-20,2024-03-20 00:00:00,internship_listings,resume_upload,10,2417,241,False,False
ebfbdfc7_S03,ebfbdfc7,2024-03-23,2024-03-23 00:00:00,search_results,application_form,7,1402,200,False,False
ebfbdfc7_S04,ebfbdfc7,2024-03-30,2024-03-30 00:00:00,internship_listings,resume_upload,12,3431,285,False,False
ebfbdfc7_S05,ebfbdfc7,2024-03-31,2024-03-31 00:00:00,application_form,profile_creation,14,4298,307,False,False
ebfbdfc7_S06,ebfbdfc7,2024-04-01,2024-04-01 00:00:00,internship_details,resume_upload,12,2912,242,False,False
ebfbdfc7_S07,ebfbdfc7,2024-04-06,2024-04-06 00:00:00,internship_listings,profile_creation,13,3205,246,False,False
ebfbdfc7_S08,ebfbdfc7,2024-04-14,2024-04-14 00:00:00,dashboard,dashboard,10,2084,208,False,True
2174dd18_S01,2174dd18,2024-02-16,2024-02-16 00:00:00,profile_creation,resume_upload,7,2523,360,False,False
2174dd18_S02,2174dd18,2024-02-19,2024-02-19 00:00:00,company_profiles,application_form,8,1466,183,False,False
2174dd18_S03,2174dd18,2024-02-23,2024-02-23 00:00:00,company_profiles,internship_listings,14,1563,111,False,False
2174dd18_S04,2174dd18,2024-02-24,2024-02-24 00:00:00,application_form,application_form,14,4335,309,False,True
068a4249_S01,068a4249,2024-04-02,2024-04-02 00:00:00,resume_upload,profile_creation,6,1787,297,False,False
068a4249_S02,068a4249,2024-04-03,2024-04-03 00:00:00,internship_listings,dashboard,4,689,172,False,False
386d10e0_S01,386d10e0,2024-02-27,2024-02-27 00:00:00,homepage,resume_upload,9,1588,176,False,True
60987ed1_S01,60987ed1,2024-02-24,2024-02-24 00:00:00,dashboard,application_form,9,2573,285,False,False
60987ed1_S02,60987ed1,2024-02-28,2024-02-28 00:00:00,blog_career_tips,internship_listings,17,2781,163,False,False
60987ed1_S03,60987ed1,2024-03-02,2024-03-02 00:00:00,homepage,application_form,12,3417,284,False,False
60987ed1_S04,60987ed1,2024-03-10,2024-03-10 00:00:00,blog_career_tips,application_form,10,1630,163,False,False
60987ed1_S05,60987ed1,2024-03-18,2024-03-18 00:00:00,resume_upload,application_form,7,1723,246,False,True
101f24a5_S01,101f24a5,2024-02-23,2024-02-23 00:00:00,internship_listings,dashboard,9,1544,171,False,False
101f24a5_S02,101f24a5,2024-02-28,2024-02-28 00:00:00,internship_details,resume_upload,3,599,199,False,False
101f24a5_S03,101f24a5,2024-03-03,2024-03-03 00:00:00,dashboard,resume_upload,14,1330,95,False,True
caa02996_S01,caa02996,2024-02-25,2024-02-25 00:00:00,search_results,application_form,5,1099,219,False,False
caa02996_S02,caa02996,2024-03-02,2024-03-02 00:00:00,application_form,internship_details,10,1620,162,False,True
0f07e844_S01,0f07e844,2024-03-01,2024-03-01 00:00:00,payment_page,application_form,10,3067,306,False,False
0f07e844_S02,0f07e844,2024-03-03,2024-03-03 00:00:00,company_profiles,search_results,12,1604,133,False,False
0f07e844_S03,0f07e844,2024-03-04,2024-03-04 00:00:00,internship_listings,internship_details,9,1433,159,False,False
e34850e2_S01,e34850e2,2024-01-11,2024-01-11 00:00:00,internship_details,profile_creation,5,1004,200,False,False
1222af3d_S01,1222af3d,2024-01-14,2024-01-14 00:00:00,internship_details,resume_upload,4,1084,271,False,False
1222af3d_S02,1222af3d,2024-01-16,2024-01-16 00:00:00,homepage,internship_details,13,1921,147,False,False
1222af3d_S03,1222af3d,2024-01-20,2024-01-20 00:00:00,homepage,application_form,10,1807,180,False,False
1222af3d_S04,1222af3d,2024-01-28,2024-01-28 00:00:00,homepage,resume_upload,10,2277,227,False,False
1222af3d_S05,1222af3d,2024-01-29,2024-01-29 00:00:00,company_profiles,resume_upload,14,4072,290,False,False
1222af3d_S06,1222af3d,2024-02-01,2024-02-01 00:00:00,internship_details,company_profiles,5,411,82,False,False
1222af3d_S07,1222af3d,2024-02-06,2024-02-06 00:00:00,application_form,application_form,7,2173,310,False,True
093fa3a1_S01,093fa3a1,2024-02-27,2024-02-27 00:00:00,internship_listings,company_profiles,4,451,112,False,False
093fa3a1_S02,093fa3a1,2024-03-05,2024-03-05 00:00:00,search_results,application_form,6,1564,260,False,True
5dc0f969_S01,5dc0f969,2024-01-30,2024-01-30 00:00:00,homepage,profile_creation,5,1040,208,False,False
5dc0f969_S02,5dc0f969,2024-01-31,2024-01-31 00:00:00,dashboard,profile_creation,7,1819,259,False,False
5dc0f969_S03,5dc0f969,2024-02-05,2024-02-05 00:00:00,profile_creation,search_results,5,856,171,False,True
b9c706b8_S01,b9c706b8,2024-02-29,2024-02-29 00:00:00,profile_creation,resume_upload,2,676,338,False,False
22e6787e_S01,22e6787e,2024-03-07,2024-03-07 00:00:00,internship_details,application_form,5,1756,351,False,False
ca942e75_S01,ca942e75,2024-02-09,2024-02-09 00:00:00,blog_career_tips,application_form,7,1010,144,False,False
ca942e75_S02,ca942e75,2024-02-17,2024-02-17 00:00:00,dashboard,application_form,7,1901,271,False,True
11497442_S01,11497442,2024-03-12,2024-03-12 00:00:00,company_profiles,application_form,9,935,103,False,False
11497442_S02,11497442,2024-03-17,2024-03-17 00:00:00,profile_creation,resume_upload,6,1639,273,False,False
ae9eeb50_S01,ae9eeb50,2024-03-28,2024-03-28 00:00:00,search_results,dashboard,8,1731,216,False,False
ae9eeb50_S02,ae9eeb50,2024-03-30,2024-03-30 00:00:00,homepage,profile_creation,12,1979,164,False,True
1585d35b_S01,1585d35b,2024-02-15,2024-02-15 00:00:00,search_results,profile_creation,5,936,187,False,False
1585d35b_S02,1585d35b,2024-02-20,2024-02-20 00:00:00,blog_career_tips,internship_listings,6,642,107,False,False
1585d35b_S03,1585d35b,2024-02-25,2024-02-25 00:00:00,internship_details,dashboard,5,815,163,False,False
e4d44597_S01,e4d44597,2024-04-02,2024-04-02 00:00:00,profile_creation,resume_upload,2,933,466,False,False
e4d44597_S02,e4d44597,2024-04-08,2024-04-08 00:00:00,company_profiles,resume_upload,9,1732,192,False,False
496ff009_S01,496ff009,2024-03-29,2024-03-29 00:00:00,internship_details,application_form,2,424,212,False,False
496ff009_S02,496ff009,2024-04-05,2024-04-05 00:00:00,homepage,dashboard,8,1406,175,False,False
496ff009_S03,496ff009,2024-04-12,2024-04-12 00:00:00,application_form,dashboard,6,1494,249,False,False
496ff009_S04,496ff009,2024-04-20,2024-04-20 00:00:00,resume_upload,application_form,7,2479,354,False,False
9b54ed4b_S01,9b54ed4b,2024-02-14,2024-02-14 00:00:00,homepage,application_form,11,1854,168,False,False
9b54ed4b_S02,9b54ed4b,2024-02-22,2024-02-22 00:00:00,profile_creation,resume_upload,14,4614,329,False,False
9b54ed4b_S03,9b54ed4b,2024-02-29,2024-02-29 00:00:00,homepage,internship_listings,10,2142,214,False,False
9b54ed4b_S04,9b54ed4b,2024-03-04,2024-03-04 00:00:00,search_results,internship_details,11,1345,122,False,False
9b54ed4b_S05,9b54ed4b,2024-03-05,2024-03-05 00:00:00,search_results,resume_upload,20,5646,282,False,False
9b54ed4b_S06,9b54ed4b,2024-03-08,2024-03-08 00:00:00,payment_page,application_form,13,3069,236,False,False
9b54ed4b_S07,9b54ed4b,2024-03-14,2024-03-14 00:00:00,search_results,search_results,6,501,83,False,False
9b54ed4b_S08,9b54ed4b,2024-03-22,2024-03-22 00:00:00,homepage,application_form,10,2246,224,False,True
c0526241_S01,c0526241,2024-01-28,2024-01-28 00:00:00,company_profiles,resume_upload,12,2252,187,False,False
c0526241_S02,c0526241,2024-01-29,2024-01-29 00:00:00,search_results,dashboard,12,1910,159,False,False
c0526241_S03,c0526241,2024-02-03,2024-02-03 00:00:00,application_form,application_form,9,1653,183,False,False
c0526241_S04,c0526241,2024-02-10,2024-02-10 00:00:00,profile_creation,profile_creation,14,3169,226,False,False
c0526241_S05,c0526241,2024-02-16,2024-02-16 00:00:00,internship_listings,resume_upload,10,2484,248,False,False
c0526241_S06,c0526241,2024-02-23,2024-02-23 00:00:00,internship_listings,application_form,8,1890,236,False,False
c0526241_S07,c0526241,2024-02-24,2024-02-24 00:00:00,internship_details,profile_creation,16,3972,248,False,False
c0526241_S08,c0526241,2024-03-02,2024-03-02 00:00:00,company_profiles,dashboard,9,1773,197,False,False
c0526241_S09,c0526241,2024-03-10,2024-03-10 00:00:00,dashboard,profile_creation,19,4483,235,False,False
c0526241_S10,c0526241,2024-03-17,2024-03-17 00:00:00,internship_details,internship_listings,11,1906,173,False,False
c0526241_S11,c0526241,2024-03-19,2024-03-19 00:00:00,internship_listings,dashboard,18,3482,193,False,True
3ed1dcec_S01,3ed1dcec,2024-03-01,2024-03-01 00:00:00,application_form,company_profiles,16,3237,202,False,False
3ed1dcec_S02,3ed1dcec,2024-03-09,2024-03-09 00:00:00,blog_career_tips,internship_details,9,776,86,False,False
3ed1dcec_S03,3ed1dcec,2024-03-16,2024-03-16 00:00:00,homepage,application_form,14,2228,159,False,False
3ed1dcec_S04,3ed1dcec,2024-03-19,2024-03-19 00:00:00,internship_details,company_profiles,14,2636,188,False,False
3ed1dcec_S05,3ed1dcec,2024-03-26,2024-03-26 00:00:00,internship_listings,resume_upload,8,1434,179,False,False
3ed1dcec_S06,3ed1dcec,2024-03-29,2024-03-29 00:00:00,blog_career_tips,application_form,13,1208,92,False,True
36701fe9_S01,36701fe9,2024-03-31,2024-03-31 00:00:00,dashboard,application_form,12,2206,183,False,False
36701fe9_S02,36701fe9,2024-04-01,2024-04-01 00:00:00,resume_upload,dashboard,12,3066,255,False,False
36701fe9_S03,36701fe9,2024-04-05,2024-04-05 00:00:00,internship_details,internship_listings,3,286,95,False,False
36701fe9_S04,36701fe9,2024-04-10,2024-04-10 00:00:00,profile_creation,resume_upload,9,2163,240,False,False
36701fe9_S05,36701fe9,2024-04-12,2024-04-12 00:00:00,dashboard,resume_upload,14,3197,228,False,True
905f26b4_S01,905f26b4,2024-02-15,2024-02-15 00:00:00,search_results,company_profiles,7,573,81,False,False
905f26b4_S02,905f26b4,2024-02-17,2024-02-17 00:00:00,homepage,company_profiles,7,554,79,False,False
905f26b4_S03,905f26b4,2024-02-20,2024-02-20 00:00:00,application_form,resume_upload,7,1860,265,False,True
7e4a8bc2_S01,7e4a8bc2,2024-01-31,2024-01-31 00:00:00,search_results,internship_listings,10,957,95,False,False
1b69d1ba_S01,1b69d1ba,2024-02-03,2024-02-03 00:00:00,internship_listings,application_form,10,1080,108,False,False
1b69d1ba_S02,1b69d1ba,2024-02-07,2024-02-07 00:00:00,search_results,profile_creation,9,1280,142,False,False
1b69d1ba_S03,1b69d1ba,2024-02-15,2024-02-15 00:00:00,homepage,resume_upload,16,2916,182,False,False
1b69d1ba_S04,1b69d1ba,2024-02-16,2024-02-16 00:00:00,homepage,dashboard,11,2221,201,False,False
1b69d1ba_S05,1b69d1ba,2024-02-24,2024-02-24 00:00:00,dashboard,internship_details,12,2154,179,False,True
9250eb24_S01,9250eb24,2024-03-24,2024-03-24 00:00:00,resume_upload,application_form,17,3325,195,False,False
9250eb24_S02,9250eb24,2024-03-25,2024-03-25 00:00:00,company_profiles,dashboard,15,2189,145,False,False
9250eb24_S03,9250eb24,2024-04-01,2024-04-01 00:00:00,company_profiles,profile_creation,10,1926,192,False,False
9250eb24_S04,9250eb24,2024-04-05,2024-04-05 00:00:00,payment_page,profile_creation,15,3793,252,False,False
9250eb24_S05,9250eb24,2024-04-09,2024-04-09 00:00:00,internship_details,application_form,11,2311,210,False,False
9250eb24_S06,9250eb24,2024-04-11,2024-04-11 00:00:00,company_profiles,resume_upload,11,1862,169,False,False
9250eb24_S07,9250eb24,2024-04-19,2024-04-19 00:00:00,search_results,internship_listings,10,869,86,False,False
9250eb24_S08,9250eb24,2024-04-22,2024-04-22 00:00:00,internship_details,application_form,12,2607,217,False,False
9250eb24_S09,9250eb24,2024-04-24,2024-04-24 00:00:00,company_profiles,internship_details,12,1283,106,False,True
2d9199b8_S01,2d9199b8,2024-02-05,2024-02-05 00:00:00,homepage,application_form,7,1853,264,False,False
2d9199b8_S02,2d9199b8,2024-02-07,2024-02-07 00:00:00,company_profiles,search_results,15,2056,137,False,False
2d9199b8_S03,2d9199b8,2024-02-10,2024-02-10 00:00:00,homepage,search_results,10,1116,111,False,False
2d9199b8_S04,2d9199b8,2024-02-14,2024-02-14 00:00:00,blog_career_tips,application_form,8,1541,192,False,False
2d9199b8_S05,2d9199b8,2024-02-22,2024-02-22 00:00:00,payment_page,application_form,10,2522,252,False,False
2d9199b8_S06,2d9199b8,2024-02-25,2024-02-25 00:00:00,internship_listings,company_profiles,7,1280,182,False,True
2b4870cf_S01,2b4870cf,2024-02-03,2024-02-03 00:00:00,homepage,resume_upload,12,2304,192,False,False
2b4870cf_S02,2b4870cf,2024-02-05,2024-02-05 00:00:00,internship_details,application_form,12,3102,258,False,False
2b4870cf_S03,2b4870cf,2024-02-11,2024-02-11 00:00:00,dashboard,resume_upload,10,1429,142,False,True
e61e7cc4_S01,e61e7cc4,2024-02-04,2024-02-04 00:00:00,search_results,profile_creation,13,2238,172,False,False
e61e7cc4_S02,e61e7cc4,2024-02-07,2024-02-07 00:00:00,faq_support,internship_listings,8,861,107,False,False
e61e7cc4_S03,e61e7cc4,2024-02-10,2024-02-10 00:00:00,internship_details,dashboard,8,1856,232,False,True
09fe756e_S01,09fe756e,2024-03-31,2024-03-31 00:00:00,company_profiles,resume_upload,10,1206,120,False,False
09fe756e_S02,09fe756e,2024-04-07,2024-04-07 00:00:00,company_profiles,internship_listings,14,2630,187,False,False
09fe756e_S03,09fe756e,2024-04-12,2024-04-12 00:00:00,company_profiles,profile_creation,7,2055,293,False,False
09fe756e_S04,09fe756e,2024-04-13,2024-04-13 00:00:00,internship_details,profile_creation,3,846,282,False,True
e834655a_S01,e834655a,2024-02-25,2024-02-25 00:00:00,internship_details,resume_upload,4,1050,262,False,False
7c2a0cb7_S01,7c2a0cb7,2024-02-27,2024-02-27 00:00:00,application_form,internship_details,12,2804,233,False,False
7c2a0cb7_S02,7c2a0cb7,2024-03-05,2024-03-05 00:00:00,homepage,profile_creation,14,2227,159,False,False
7c2a0cb7_S03,7c2a0cb7,2024-03-10,2024-03-10 00:00:00,dashboard,application_form,14,2862,204,False,False
7c2a0cb7_S04,7c2a0cb7,2024-03-11,2024-03-11 00:00:00,homepage,company_profiles,11,935,85,False,False
7c2a0cb7_S05,7c2a0cb7,2024-03-17,2024-03-17 00:00:00,homepage,internship_details,12,873,72,False,False
7c2a0cb7_S06,7c2a0cb7,2024-03-23,2024-03-23 00:00:00,resume_upload,application_form,12,1910,159,False,False
7c2a0cb7_S07,7c2a0cb7,2024-03-25,2024-03-25 00:00:00,homepage,internship_listings,12,1565,130,False,False
7c2a0cb7_S08,7c2a0cb7,2024-03-29,2024-03-29 00:00:00,payment_page,resume_upload,18,2936,163,False,False
7c2a0cb7_S09,7c2a0cb7,2024-04-05,2024-04-05 00:00:00,profile_creation,application_form,13,3933,302,False,True
