user_id,session_id,funnel_stage,pages_viewed,application_submitted
d004b18e,d004b18e_S04,Application,17,True
d004b18e,d004b18e_S05,Application,10,True
d004b18e,d004b18e_S06,Application,9,True
d004b18e,d004b18e_S07,Application,10,True
3505c8e2,3505c8e2_S01,Consideration,6,False
4b1a235c,4b1a235c_S01,Awareness,7,False
4b1a235c,4b1a235c_S02,Evaluation,5,False
9300a915,9300a915_S01,Application,5,True
9300a915,9300a915_S02,Application,11,True
9300a915,9300a915_S03,Application,10,True
9300a915,9300a915_S04,Application,10,True
ac42fc47,ac42fc47_S01,Evaluation,6,False
ac42fc47,ac42fc47_S02,Evaluation,7,False
9e3604a9,9e3604a9_S01,Awareness,7,False
270d3de3,270d3de3_S01,Awareness,2,False
270d3de3,270d3de3_S02,Evaluation,5,False
7e8bd394,7e8bd394_S01,Application,11,True
92077ce3,92077ce3_S01,Application,8,False
92077ce3,92077ce3_S02,Application,6,True
92077ce3,92077ce3_S03,Application,10,True
4b99d8a2,4b99d8a2_S01,Awareness,7,True
4b99d8a2,4b99d8a2_S02,Application,7,True
4b99d8a2,4b99d8a2_S03,Application,4,True
4b99d8a2,4b99d8a2_S04,Application,6,True
4b99d8a2,4b99d8a2_S05,Application,9,True
4b99d8a2,4b99d8a2_S06,Application,6,True
5b4f206f,5b4f206f_S01,Application,9,True
5b4f206f,5b4f206f_S02,Application,16,True
5b4f206f,5b4f206f_S03,Application,13,True
384ee919,384ee919_S01,Awareness,14,True
384ee919,384ee919_S02,Application,9,True
384ee919,384ee919_S03,Application,11,True
384ee919,384ee919_S04,Application,12,True
384ee919,384ee919_S05,Application,16,True
384ee919,384ee919_S06,Application,6,True
384ee919,384ee919_S07,Application,10,True
b70fcc4e,b70fcc4e_S01,Awareness,3,False
b70fcc4e,b70fcc4e_S02,Application,11,False
c73c74a6,c73c74a6_S01,Awareness,9,True
c73c74a6,c73c74a6_S02,Evaluation,12,True
7bd0a57e,7bd0a57e_S01,Application,9,False
6df5a900,6df5a900_S01,Evaluation,11,False
6df5a900,6df5a900_S02,Evaluation,8,False
6df5a900,6df5a900_S03,Application,10,False
6df5a900,6df5a900_S04,Application,11,False
d742ff03,d742ff03_S01,Evaluation,7,False
121ca33d,121ca33d_S01,Awareness,8,True
121ca33d,121ca33d_S02,Application,14,True
121ca33d,121ca33d_S03,Application,11,True
121ca33d,121ca33d_S04,Application,13,True
121ca33d,121ca33d_S05,Application,8,True
121ca33d,121ca33d_S06,Application,5,True
121ca33d,121ca33d_S07,Application,9,True
121ca33d,121ca33d_S08,Application,7,True
02b1b70d,02b1b70d_S01,Evaluation,8,False
02b1b70d,02b1b70d_S02,Application,8,True
02b1b70d,02b1b70d_S03,Application,8,True
d0559af9,d0559af9_S01,Application,8,True
d0559af9,d0559af9_S02,Application,10,True
d0559af9,d0559af9_S03,Application,15,True
d0559af9,d0559af9_S04,Application,6,True
d0559af9,d0559af9_S05,Application,6,True
4f857f53,4f857f53_S01,Application,9,True
4f857f53,4f857f53_S02,Application,18,True
4f857f53,4f857f53_S03,Application,17,True
4f857f53,4f857f53_S04,Application,18,True
4f857f53,4f857f53_S05,Application,26,True
4f857f53,4f857f53_S06,Application,9,True
4f857f53,4f857f53_S07,Application,14,True
4f857f53,4f857f53_S08,Application,10,True
4f857f53,4f857f53_S09,Application,6,True
7efaf09a,7efaf09a_S01,Application,10,True
7efaf09a,7efaf09a_S02,Application,11,True
7efaf09a,7efaf09a_S03,Application,14,True
7efaf09a,7efaf09a_S04,Application,11,True
7efaf09a,7efaf09a_S05,Application,9,True
7efaf09a,7efaf09a_S06,Application,16,True
7efaf09a,7efaf09a_S07,Application,12,True
7efaf09a,7efaf09a_S08,Application,9,True
7efaf09a,7efaf09a_S09,Application,10,True
7efaf09a,7efaf09a_S10,Application,15,True
7efaf09a,7efaf09a_S11,Application,7,True
0e54f97e,0e54f97e_S01,Awareness,7,False
08514609,08514609_S01,Application,7,False
08514609,08514609_S02,Application,7,False
c244431b,c244431b_S01,Consideration,5,False
c244431b,c244431b_S02,Application,7,False
c244431b,c244431b_S03,Application,9,True
4e02e442,4e02e442_S01,Application,13,False
4e02e442,4e02e442_S02,Application,15,True
4e02e442,4e02e442_S03,Application,18,True
4e02e442,4e02e442_S04,Application,15,True
4e02e442,4e02e442_S05,Application,5,True
4e02e442,4e02e442_S06,Application,12,True
4e02e442,4e02e442_S07,Application,10,True
4e02e442,4e02e442_S08,Application,10,True
4e02e442,4e02e442_S09,Application,16,True
4e02e442,4e02e442_S10,Application,8,True
adb7507c,adb7507c_S01,Application,18,True
adb7507c,adb7507c_S02,Application,12,True
adb7507c,adb7507c_S03,Application,9,True
adb7507c,adb7507c_S04,Application,14,True
adb7507c,adb7507c_S05,Application,11,True
adb7507c,adb7507c_S06,Application,8,True
adb7507c,adb7507c_S07,Application,13,True
715d8f5e,715d8f5e_S01,Awareness,7,True
715d8f5e,715d8f5e_S02,Awareness,9,True
715d8f5e,715d8f5e_S03,Awareness,12,True
715d8f5e,715d8f5e_S04,Awareness,6,True
715d8f5e,715d8f5e_S05,Application,13,True
715d8f5e,715d8f5e_S06,Application,10,True
715d8f5e,715d8f5e_S07,Application,15,True
c7a5fc32,c7a5fc32_S01,Application,7,False
c7a5fc32,c7a5fc32_S02,Application,7,False
c7a5fc32,c7a5fc32_S03,Application,4,False
2916a711,2916a711_S01,Application,13,True
2916a711,2916a711_S02,Application,8,True
2916a711,2916a711_S03,Application,11,True
2916a711,2916a711_S04,Application,15,True
2916a711,2916a711_S05,Application,14,True
2916a711,2916a711_S06,Application,11,True
2916a711,2916a711_S07,Application,18,True
2916a711,2916a711_S08,Application,12,True
2916a711,2916a711_S09,Application,11,True
2916a711,2916a711_S10,Application,7,True
d4938db5,d4938db5_S01,Consideration,6,False
78333b52,78333b52_S01,Application,11,True
0a0b02d8,0a0b02d8_S01,Evaluation,6,False
0a0b02d8,0a0b02d8_S02,Evaluation,7,False
212257a9,212257a9_S01,Application,5,False
212257a9,212257a9_S02,Application,9,False
212257a9,212257a9_S03,Application,12,False
c1827f28,c1827f28_S01,Application,13,True
c1827f28,c1827f28_S02,Application,16,True
c1827f28,c1827f28_S03,Application,5,True
c1827f28,c1827f28_S04,Application,13,True
c1827f28,c1827f28_S05,Application,4,True
c1827f28,c1827f28_S06,Application,9,True
c1827f28,c1827f28_S07,Application,15,True
c1827f28,c1827f28_S08,Application,11,True
c1827f28,c1827f28_S09,Application,20,True
c1827f28,c1827f28_S10,Application,10,True
c1827f28,c1827f28_S11,Application,14,True
c1827f28,c1827f28_S12,Application,10,True
c1827f28,c1827f28_S13,Application,14,True
41cfd810,41cfd810_S01,Application,11,False
41cfd810,41cfd810_S02,Application,11,False
41cfd810,41cfd810_S03,Application,8,True
78883970,78883970_S01,Application,14,False
78883970,78883970_S02,Application,15,True
78883970,78883970_S03,Application,14,True
78883970,78883970_S04,Application,15,True
78883970,78883970_S05,Application,17,True
78883970,78883970_S06,Application,11,True
78883970,78883970_S07,Application,14,True
12cdb4bb,12cdb4bb_S01,Awareness,11,False
1b98a1fd,1b98a1fd_S01,Evaluation,6,False
1b98a1fd,1b98a1fd_S02,Application,8,False
6ec519d1,6ec519d1_S01,Evaluation,12,False
6ec519d1,6ec519d1_S02,Application,11,False
6ec519d1,6ec519d1_S03,Application,11,True
6ec519d1,6ec519d1_S04,Application,10,True
6ec519d1,6ec519d1_S05,Application,14,True
6ec519d1,6ec519d1_S06,Application,11,True
6ec519d1,6ec519d1_S07,Application,17,True
6ec519d1,6ec519d1_S08,Application,12,True
adcc3cd2,adcc3cd2_S01,Application,13,False
adcc3cd2,adcc3cd2_S02,Application,12,False
adcc3cd2,adcc3cd2_S03,Application,10,False
98dbe389,98dbe389_S01,Evaluation,5,False
98dbe389,98dbe389_S02,Application,9,True
98dbe389,98dbe389_S03,Application,5,True
98dbe389,98dbe389_S04,Application,4,True
e871d349,e871d349_S01,Awareness,11,True
e871d349,e871d349_S02,Application,10,True
e871d349,e871d349_S03,Application,11,True
e871d349,e871d349_S04,Application,14,True
e871d349,e871d349_S05,Application,12,True
e871d349,e871d349_S06,Application,13,True
e871d349,e871d349_S07,Application,6,True
e871d349,e871d349_S08,Application,9,True
e871d349,e871d349_S09,Application,15,True
e871d349,e871d349_S10,Application,6,True
bdb37044,bdb37044_S01,Evaluation,4,False
bdb37044,bdb37044_S02,Application,3,False
bdb37044,bdb37044_S03,Application,7,False
bdb37044,bdb37044_S04,Application,13,True
6d54d1cf,6d54d1cf_S01,Application,20,False
6d54d1cf,6d54d1cf_S02,Application,10,True
6d54d1cf,6d54d1cf_S03,Application,14,True
6d54d1cf,6d54d1cf_S04,Application,12,True
6d54d1cf,6d54d1cf_S05,Application,16,True
6d54d1cf,6d54d1cf_S06,Application,17,True
6d54d1cf,6d54d1cf_S07,Application,11,True
adc6322f,adc6322f_S01,Evaluation,7,False
adc6322f,adc6322f_S02,Application,7,False
add24ff5,add24ff5_S01,Evaluation,10,False
add24ff5,add24ff5_S02,Application,13,True
add24ff5,add24ff5_S03,Application,14,True
add24ff5,add24ff5_S04,Application,6,True
add24ff5,add24ff5_S05,Application,11,True
add24ff5,add24ff5_S06,Application,10,True
add24ff5,add24ff5_S07,Application,16,True
3647b381,3647b381_S01,Evaluation,4,False
3647b381,3647b381_S02,Application,4,False
3647b381,3647b381_S03,Application,11,False
3647b381,3647b381_S04,Application,10,True
87b4fdbd,87b4fdbd_S01,Awareness,9,True
87b4fdbd,87b4fdbd_S02,Consideration,8,True
87b4fdbd,87b4fdbd_S03,Application,8,True
87b4fdbd,87b4fdbd_S04,Application,8,True
87b4fdbd,87b4fdbd_S05,Application,10,True
fa421ba9,fa421ba9_S01,Evaluation,8,False
fa421ba9,fa421ba9_S02,Application,9,False
fa421ba9,fa421ba9_S03,Application,12,False
942df921,942df921_S01,Application,12,True
942df921,942df921_S02,Application,12,True
942df921,942df921_S03,Application,10,True
942df921,942df921_S04,Application,9,True
942df921,942df921_S05,Application,12,True
942df921,942df921_S06,Application,12,True
942df921,942df921_S07,Application,12,True
942df921,942df921_S08,Application,8,True
942df921,942df921_S09,Application,11,True
942df921,942df921_S10,Application,19,True
942df921,942df921_S11,Application,12,True
942df921,942df921_S12,Application,9,True
86a4f1bc,86a4f1bc_S01,Awareness,11,True
86a4f1bc,86a4f1bc_S02,Application,8,True
86a4f1bc,86a4f1bc_S03,Application,15,True
86a4f1bc,86a4f1bc_S04,Application,10,True
86a4f1bc,86a4f1bc_S05,Application,12,True
86a4f1bc,86a4f1bc_S06,Application,10,True
86a4f1bc,86a4f1bc_S07,Application,7,True
86a4f1bc,86a4f1bc_S08,Application,8,True
86a4f1bc,86a4f1bc_S09,Application,11,True
86a4f1bc,86a4f1bc_S10,Application,15,True
33058c58,33058c58_S01,Application,7,False
33058c58,33058c58_S02,Application,7,False
33058c58,33058c58_S03,Application,3,False
440077df,440077df_S01,Awareness,5,False
70137143,70137143_S01,Application,9,False
3694b649,3694b649_S01,Application,7,True
3694b649,3694b649_S02,Application,10,True
3694b649,3694b649_S03,Application,12,True
1cfbdb7b,1cfbdb7b_S01,Evaluation,5,True
1cfbdb7b,1cfbdb7b_S02,Evaluation,6,True
1cfbdb7b,1cfbdb7b_S03,Application,7,True
c51162b8,c51162b8_S01,Application,15,True
c51162b8,c51162b8_S02,Application,6,True
c51162b8,c51162b8_S03,Application,7,True
c51162b8,c51162b8_S04,Application,11,True
e4206904,e4206904_S01,Application,12,False
e4206904,e4206904_S02,Application,14,True
e4206904,e4206904_S03,Application,10,True
e4206904,e4206904_S04,Application,9,True
e4206904,e4206904_S05,Application,12,True
e4206904,e4206904_S06,Application,10,True
e4206904,e4206904_S07,Application,11,True
e4206904,e4206904_S08,Application,12,True
e4206904,e4206904_S09,Application,14,True
e4206904,e4206904_S10,Application,9,True
e4206904,e4206904_S11,Application,9,True
e4206904,e4206904_S12,Application,12,True
e4206904,e4206904_S13,Application,9,True
d0cb31f3,d0cb31f3_S01,Evaluation,5,False
d0cb31f3,d0cb31f3_S02,Application,15,True
d0cb31f3,d0cb31f3_S03,Application,13,True
d0cb31f3,d0cb31f3_S04,Application,17,True
d0cb31f3,d0cb31f3_S05,Application,7,True
d0cb31f3,d0cb31f3_S06,Application,13,True
d0cb31f3,d0cb31f3_S07,Application,12,True
d0cb31f3,d0cb31f3_S08,Application,13,True
d0cb31f3,d0cb31f3_S09,Application,9,True
d7b29471,d7b29471_S01,Application,13,False
d7b29471,d7b29471_S02,Application,12,False
d7b29471,d7b29471_S03,Application,12,False
d7b29471,d7b29471_S04,Application,9,True
2bb06ac7,2bb06ac7_S01,Awareness,5,False
2bb06ac7,2bb06ac7_S02,Consideration,5,True
83b12c05,83b12c05_S01,Awareness,12,True
83b12c05,83b12c05_S02,Application,14,True
961283cb,961283cb_S01,Consideration,5,False
3f9c04c5,3f9c04c5_S01,Evaluation,10,True
d9bd87cd,d9bd87cd_S01,Consideration,11,True
d9bd87cd,d9bd87cd_S02,Application,6,True
d9bd87cd,d9bd87cd_S03,Application,12,True
0f77329e,0f77329e_S01,Evaluation,4,False
22c4d29b,22c4d29b_S01,Application,5,True
22c4d29b,22c4d29b_S02,Application,7,True
22c4d29b,22c4d29b_S03,Application,9,True
22c4d29b,22c4d29b_S04,Application,11,True
22c4d29b,22c4d29b_S05,Application,1,True
22c4d29b,22c4d29b_S06,Application,6,True
f3d7c1ee,f3d7c1ee_S01,Application,14,True
f3d7c1ee,f3d7c1ee_S02,Application,6,True
f3d7c1ee,f3d7c1ee_S03,Application,13,True
f3d7c1ee,f3d7c1ee_S04,Application,4,True
f3d7c1ee,f3d7c1ee_S05,Application,14,True
f3d7c1ee,f3d7c1ee_S06,Application,8,True
f3d7c1ee,f3d7c1ee_S07,Application,12,True
e44a2374,e44a2374_S01,Application,7,False
c84106e5,c84106e5_S01,Evaluation,10,False
b5aaa6d2,b5aaa6d2_S01,Application,7,True
b5aaa6d2,b5aaa6d2_S02,Application,9,True
b171c289,b171c289_S01,Application,16,True
b171c289,b171c289_S02,Application,4,True
b171c289,b171c289_S03,Application,13,True
b171c289,b171c289_S04,Application,13,True
b171c289,b171c289_S05,Application,14,True
b171c289,b171c289_S06,Application,14,True
7eaa27aa,7eaa27aa_S01,Evaluation,6,False
bd5c8f39,bd5c8f39_S01,Application,7,True
39ac5785,39ac5785_S01,Evaluation,6,False
39ac5785,39ac5785_S02,Application,14,True
39ac5785,39ac5785_S03,Application,7,True
39ac5785,39ac5785_S04,Application,12,True
c3aa2b45,c3aa2b45_S01,Awareness,7,False
c3aa2b45,c3aa2b45_S02,Awareness,5,False
580dee37,580dee37_S01,Awareness,6,True
580dee37,580dee37_S02,Application,4,True
580dee37,580dee37_S03,Application,9,True
580dee37,580dee37_S04,Application,11,True
e3c1f377,e3c1f377_S01,Evaluation,8,True
e3c1f377,e3c1f377_S02,Application,12,True
e3c1f377,e3c1f377_S03,Application,11,True
e3c1f377,e3c1f377_S04,Application,8,True
e3c1f377,e3c1f377_S05,Application,8,True
e3c1f377,e3c1f377_S06,Application,11,True
e3c1f377,e3c1f377_S07,Application,16,True
6a94cc4b,6a94cc4b_S01,Awareness,5,True
3d004bec,3d004bec_S01,Application,9,True
3d004bec,3d004bec_S02,Application,8,True
3d004bec,3d004bec_S03,Application,11,True
42a5afbb,42a5afbb_S01,Application,13,True
42a5afbb,42a5afbb_S02,Application,13,True
42a5afbb,42a5afbb_S03,Application,12,True
42a5afbb,42a5afbb_S04,Application,6,True
42a5afbb,42a5afbb_S05,Application,16,True
42a5afbb,42a5afbb_S06,Application,15,True
42a5afbb,42a5afbb_S07,Application,10,True
42a5afbb,42a5afbb_S08,Application,13,True
42a5afbb,42a5afbb_S09,Application,16,True
9019ec31,9019ec31_S01,Application,5,False
9019ec31,9019ec31_S02,Application,3,False
9019ec31,9019ec31_S03,Application,6,True
b9d6801f,b9d6801f_S01,Awareness,11,True
b9d6801f,b9d6801f_S02,Evaluation,8,True
b9d6801f,b9d6801f_S03,Application,14,True
b9d6801f,b9d6801f_S04,Application,8,True
b9d6801f,b9d6801f_S05,Application,14,True
b9d6801f,b9d6801f_S06,Application,5,True
b9d6801f,b9d6801f_S07,Application,11,True
b9d6801f,b9d6801f_S08,Application,11,True
8dc91168,8dc91168_S01,Evaluation,10,False
8dc91168,8dc91168_S02,Application,11,True
8dc91168,8dc91168_S03,Application,9,True
8dc91168,8dc91168_S04,Application,13,True
8dc91168,8dc91168_S05,Application,10,True
8dc91168,8dc91168_S06,Application,13,True
8dc91168,8dc91168_S07,Application,12,True
0f37af1e,0f37af1e_S01,Application,16,True
0f37af1e,0f37af1e_S02,Application,14,True
0f37af1e,0f37af1e_S03,Application,11,True
0f37af1e,0f37af1e_S04,Application,11,True
0f37af1e,0f37af1e_S05,Application,9,True
ef7db181,ef7db181_S01,Evaluation,5,False
ef7db181,ef7db181_S02,Application,12,True
ef7db181,ef7db181_S03,Application,9,True
ef7db181,ef7db181_S04,Application,14,True
ef7db181,ef7db181_S05,Application,9,True
f15d1ab3,f15d1ab3_S01,Application,12,False
f15d1ab3,f15d1ab3_S02,Application,5,False
41c002d2,41c002d2_S01,Application,8,True
4f4279c3,4f4279c3_S01,Application,6,False
4f4279c3,4f4279c3_S02,Application,17,False
052db656,052db656_S01,Application,14,False
052db656,052db656_S02,Application,6,True
052db656,052db656_S03,Application,16,True
052db656,052db656_S04,Application,10,True
052db656,052db656_S05,Application,9,True
4b5713a1,4b5713a1_S01,Awareness,13,True
4b5713a1,4b5713a1_S02,Application,13,True
4b5713a1,4b5713a1_S03,Application,9,True
4b5713a1,4b5713a1_S04,Application,5,True
4b5713a1,4b5713a1_S05,Application,10,True
4b5713a1,4b5713a1_S06,Application,13,True
4b5713a1,4b5713a1_S07,Application,6,True
4b5713a1,4b5713a1_S08,Application,5,True
4b5713a1,4b5713a1_S09,Application,19,True
4b5713a1,4b5713a1_S10,Application,5,True
2ebdb8e1,2ebdb8e1_S01,Application,9,True
2ebdb8e1,2ebdb8e1_S02,Application,6,True
2e636e1c,2e636e1c_S01,Consideration,5,False
aff4bf89,aff4bf89_S01,Evaluation,6,False
aff4bf89,aff4bf89_S02,Application,8,True
aff4bf89,aff4bf89_S03,Application,5,True
aff4bf89,aff4bf89_S04,Application,8,True
959ce949,959ce949_S01,Application,12,False
959ce949,959ce949_S02,Application,8,False
ceb58f36,ceb58f36_S01,Application,17,True
ceb58f36,ceb58f36_S02,Application,17,True
ceb58f36,ceb58f36_S03,Application,17,True
ceb58f36,ceb58f36_S04,Application,10,True
ceb58f36,ceb58f36_S05,Application,8,True
ceb58f36,ceb58f36_S06,Application,16,True
ceb58f36,ceb58f36_S07,Application,8,True
ceb58f36,ceb58f36_S08,Application,9,True
ceb58f36,ceb58f36_S09,Application,13,True
ceb58f36,ceb58f36_S10,Application,14,True
2da5626c,2da5626c_S01,Application,13,True
2da5626c,2da5626c_S02,Application,8,True
2da5626c,2da5626c_S03,Application,13,True
2da5626c,2da5626c_S04,Application,17,True
2da5626c,2da5626c_S05,Application,15,True
2da5626c,2da5626c_S06,Application,7,True
2da5626c,2da5626c_S07,Application,14,True
2da5626c,2da5626c_S08,Application,8,True
2da5626c,2da5626c_S09,Application,16,True
af6990a4,af6990a4_S01,Application,10,True
af6990a4,af6990a4_S02,Application,11,True
b58b32f2,b58b32f2_S01,Evaluation,4,False
61c61af5,61c61af5_S01,Application,20,False
61c61af5,61c61af5_S02,Application,10,True
61c61af5,61c61af5_S03,Application,12,True
61c61af5,61c61af5_S04,Application,7,True
61c61af5,61c61af5_S05,Application,16,True
61c61af5,61c61af5_S06,Application,10,True
61c61af5,61c61af5_S07,Application,21,True
61c61af5,61c61af5_S08,Application,13,True
61c61af5,61c61af5_S09,Application,7,True
a062e9f8,a062e9f8_S01,Application,15,True
a062e9f8,a062e9f8_S02,Application,12,True
a062e9f8,a062e9f8_S03,Application,9,True
a062e9f8,a062e9f8_S04,Application,10,True
a062e9f8,a062e9f8_S05,Application,7,True
a062e9f8,a062e9f8_S06,Application,8,True
a062e9f8,a062e9f8_S07,Application,14,True
a062e9f8,a062e9f8_S08,Application,10,True
a062e9f8,a062e9f8_S09,Application,11,True
a062e9f8,a062e9f8_S10,Application,13,True
612b108a,612b108a_S01,Application,16,True
612b108a,612b108a_S02,Application,12,True
612b108a,612b108a_S03,Application,8,True
612b108a,612b108a_S04,Application,10,True
612b108a,612b108a_S05,Application,15,True
612b108a,612b108a_S06,Application,12,True
612b108a,612b108a_S07,Application,11,True
612b108a,612b108a_S08,Application,9,True
612b108a,612b108a_S09,Application,7,True
612b108a,612b108a_S10,Application,6,True
a54e7c94,a54e7c94_S01,Application,6,False
a54e7c94,a54e7c94_S02,Application,5,False
a54e7c94,a54e7c94_S03,Application,3,False
a54e7c94,a54e7c94_S04,Application,2,False
a54e7c94,a54e7c94_S05,Application,5,True
f932d42f,f932d42f_S01,Application,14,True
